step,total_updates,epoch,batch_in_epoch,samples_seen,mean_loss,per_target_loss,per_process_loss,target_names,process_names,step_dt,rebuild_count,holdout_loss,holdout_label,epoch_mean_loss,epoch_time_seconds,grad_norm,n_failed_samples,failed_processes
108,800,108,1,324,0.9298711144,0.002537866644;0.006638688481;0.002572274484;3.707735628,0.9295744386;0.9301581228;0.9298807818,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.592354,0,,,0.9298711144,6.592354,0.885960015,0,
109,800,109,1,327,0.9235461361,0.002523483299;0.0066140711;0.002542158061;3.682504832,0.9235701672;0.9238318651;0.9232363759,biomass;glucose;product;gp_nll,run_1;run_3;run_2,6.219624,0,,,0.9235461361,6.219624,0.8797364566,0,
110,800,110,1,330,0.917290208,0.002510341846;0.006591124624;0.002513147585;3.657546218,0.9173287346;0.9175759698;0.9169659196,biomass;glucose;product;gp_nll,run_1;run_3;run_2,6.100517,0,,,0.917290208,6.100517,0.8735797836,0,
111,800,111,1,333,0.9111022645,0.002498461258;0.006569856684;0.002485288965;3.632855451,0.9113892224;0.9107621694;0.9111554018,biomass;glucose;product;gp_nll,run_3;run_2;run_1,6.370536,0,,,0.9111022645,6.370536,0.8674887233,0,
112,800,112,1,336,0.9049812174,0.002487827062;0.006550206373;0.002458574025;3.608428262,0.9046241438;0.9052704072;0.9050491012,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.856028,0,,,0.9049812174,6.856028,0.8614620983,0,
113,800,113,1,339,0.8989259981,0.002478356753;0.006532168478;0.002433017797;3.584260449,0.8985509799;0.8990087797;0.8992182346,biomass;glucose;product;gp_nll,run_2;run_1;run_3,6.295386,0,,,0.8989259981,6.295386,0.8554985777,0,
114,800,114,1,342,0.8929355569,0.002470038618;0.006515685601;0.002408625743;3.560347878,0.8925417961;0.8932314762;0.8930333984,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.591465,0,,,0.8929355569,6.591465,0.849597015,0,
115,800,115,1,345,0.8870088538,0.002462841651;0.006500697165;0.002385396991;3.53668648,0.8871219318;0.8865957217;0.887308908,biomass;glucose;product;gp_nll,run_1;run_2;run_3,7.236688,0,,,0.8870088538,7.236688,0.8437562398,0,
116,800,116,1,348,0.8811448456,0.002456682958;0.006487130063;0.002363314114;3.513272255,0.8807118944;0.8812733693;0.8814492732,biomass;glucose;product;gp_nll,run_2;run_1;run_3,6.531083,0,,,0.8811448456,6.531083,0.83797508,0,
117,800,117,1,351,0.8753424958,0.002451464285;0.00647490703;0.002342338156;3.490101274,0.8754867124;0.8756513178;0.8748894571,biomass;glucose;product;gp_nll,run_1;run_3;run_2,6.311117,0,,,0.8753424958,6.311117,0.8322523983,0,
118,800,118,1,354,0.8696007807,0.00244708266;0.006463942922;0.002322427613;3.46716967,0.8691275561;0.8697609754;0.8699138108,biomass;glucose;product;gp_nll,run_2;run_1;run_3,6.007724,0,,,0.8696007807,6.007724,0.826587083,0,
119,800,119,1,357,0.8639186783,0.002443410191;0.006454136002;0.002303520364;3.444473647,0.8640951846;0.8642355115;0.8634253389,biomass;glucose;product;gp_nll,run_1;run_3;run_2,6.420699,0,,,0.8639186783,6.420699,0.8209780596,0,
120,800,120,1,360,0.8582951774,0.00244031025;0.006445390812;0.002285533639;3.422009475,0.8586152181;0.8577819531;0.8584883611,biomass;glucose;product;gp_nll,run_3;run_2;run_1,5.499082,0,,,0.8582951774,5.499082,0.815424296,0,
121,800,121,1,363,0.8527292913,0.002437663838;0.006437610108;0.00226839952;3.399773492,0.8529395896;0.8530517391;0.8521965452,biomass;glucose;product;gp_nll,run_1;run_3;run_2,6.720664,0,,,0.8527292913,6.720664,0.8099248019,0,
122,800,122,1,366,0.8472200285,0.002435311132;0.006430684349;0.002252015819;3.377762103,0.8475439104;0.847447913;0.8466682619,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.126524,0,,,0.8472200285,6.126524,0.8044786093,0,
123,800,123,1,369,0.8417664185,0.002433105764;0.006424508845;0.002236279285;3.35597178,0.8420124015;0.8420906046;0.8411962495,biomass;glucose;product;gp_nll,run_1;run_3;run_2,6.635765,0,,,0.8417664185,6.635765,0.7990848112,0,
124,800,124,1,372,0.836367501,0.002430882054;0.006418982099;0.002221072732;3.334399067,0.8366321379;0.8357796561;0.8366907092,biomass;glucose;product;gp_nll,run_1;run_2;run_3,6.682479,0,,,0.836367501,6.682479,0.7937425207,0,
125,800,125,1,375,0.8310223388,0.002428497275;0.006413999948;0.00220628263;3.313040575,0.8304176346;0.8313431677;0.8313062142,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.420106,0,,,0.8310223388,6.420106,0.7884509205,0,
126,800,126,1,378,0.8257300131,0.002425809817;0.006409449741;0.002191804712;3.291892988,0.8260337335;0.8260469611;0.8251093446,biomass;glucose;product;gp_nll,run_1;run_3;run_2,6.920211,0,,,0.8257300131,6.920211,0.7832092865,0,
127,800,127,1,381,0.8204896348,0.002422706821;0.006405258543;0.002177512549;3.270953061,0.8208011408;0.82081381;0.8198539538,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.564812,0,,,0.8204896348,6.564812,0.7780168048,0,
128,800,128,1,384,0.8153003289,0.002419066943;0.006401315537;0.002163305933;3.250217627,0.8146506432;0.8156455688;0.8156047746,biomass;glucose;product;gp_nll,run_2;run_1;run_3,6.989564,0,,,0.8153003289,6.989564,0.7728728316,0,
129,800,129,1,387,0.8101612449,0.002414784038;0.006397523986;0.002149077846;3.229683594,0.8094985916;0.8105281477;0.8104569953,biomass;glucose;product;gp_nll,run_2;run_1;run_3,7.660708,0,,,0.8101612449,7.660708,0.7677767251,0,
130,800,130,1,390,0.8050715743,0.002409801311;0.006393788191;0.002134758757;3.209347949,0.8054606964;0.8043970375;0.8053569891,biomass;glucose;product;gp_nll,run_1;run_2;run_3,7.012913,0,,,0.8050715743,7.012913,0.7627278844,0,
131,800,131,1,393,0.8000305243,0.002404049903;0.006390016634;0.0021202676;3.189207763,0.8004423758;0.7993452007;0.8003039966,biomass;glucose;product;gp_nll,run_1;run_2;run_3,7.221894,0,,,0.8000305243,7.221894,0.7577257441,0,
132,800,132,1,396,0.7950373352,0.002397489998;0.006386116194;0.002105544635;3.16926019,0.7943423319;0.7954723618;0.7952973118,biomass;glucose;product;gp_nll,run_2;run_1;run_3,7.274573,0,,,0.7950373352,7.274573,0.7527697688,0,
133,800,133,1,399,0.7900912785,0.002390102347;0.006381996832;0.002090546628;3.149502468,0.7903362841;0.7905498446;0.7893877068,biomass;glucose;product;gp_nll,run_3;run_1;run_2,7.235851,0,,,0.7900912785,7.235851,0.7478594531,0,
134,800,134,1,402,0.785191656,0.002381886431;0.006377567541;0.002075244628;3.129931925,0.7856740287;0.7844806217;0.7854203175,biomass;glucose;product;gp_nll,run_1;run_2;run_3,6.919898,0,,,0.785191656,6.919898,0.7429943144,0,
135,800,135,1,405,0.7803378001,0.002372859737;0.006372738221;0.002059626116;3.110545976,0.779620399;0.7805488673;0.7808441341,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.666373,0,,,0.7803378001,6.666373,0.7381738922,0,
136,800,136,1,408,0.7755290717,0.002363051441;0.006367418706;0.002043690849;3.091342126,0.7760593967;0.7757214355;0.7748063829,biomass;glucose;product;gp_nll,run_1;run_3;run_2,6.483675,0,,,0.7755290717,6.483675,0.7333977373,0,
137,800,137,1,411,0.7707648593,0.002352500625;0.006361519486;0.002027450554;3.072317967,0.7700379424;0.7709375662;0.7713190693,biomass;glucose;product;gp_nll,run_2;run_3;run_1,7.280763,0,,,0.7707648593,7.280763,0.7286654164,0,
138,800,138,1,414,0.7660445803,0.002341264833;0.006354942444;0.00201093336;3.05347118,0.7666224287;0.7653144691;0.766196843,biomass;glucose;product;gp_nll,run_1;run_2;run_3,7.438369,0,,,0.7660445803,7.438369,0.7239765034,0,
139,800,139,1,417,0.7613676699,0.002329372571;0.006347616127;0.001994155463;3.034799536,0.7606353757;0.7614988843;0.7619687498,biomass;glucose;product;gp_nll,run_2;run_3;run_1,7.723174,0,,,0.7613676699,7.723174,0.7193305911,0,
140,800,140,1,420,0.7567335938,0.002316887402;0.006339442396;0.001977159947;3.016300885,0.7568433384;0.756000097;0.757357346,biomass;glucose;product;gp_nll,run_3;run_2;run_1,7.518870,0,,,0.7567335938,7.518870,0.7147272714,0,
141,800,141,1,423,0.7521418366,0.002303861913;0.006330331965;0.001959987366;2.997973165,0.7514080871;0.7522298794;0.7527875432,biomass;glucose;product;gp_nll,run_2;run_3;run_1,8.280531,0,,,0.7521418366,8.280531,0.7101661467,0,
142,800,142,1,426,0.7475919027,0.002290346195;0.006320195542;0.00194268042;2.979814389,0.7476582014;0.7482586874;0.7468588194,biomass;glucose;product;gp_nll,run_3;run_1;run_2,8.593434,0,,,0.7475919027,8.593434,0.7056468247,0,
143,800,143,1,429,0.7430833131,0.002276382705;0.006308943981;0.001925280143;2.961822645,0.7431280136;0.7423517836;0.7437701421,biomass;glucose;product;gp_nll,run_3;run_2;run_1,5.824618,0,,,0.7430833131,5.824618,0.7011689228,0,
144,800,144,1,432,0.7386156078,0.00226201575;0.006296486149;0.001907834686;2.943996095,0.7378864881;0.7393212998;0.7386390355,biomass;glucose;product;gp_nll,run_2;run_1;run_3,7.948780,0,,,0.7386156078,7.948780,0.6967320665,0,
145,800,145,1,435,0.734188338,0.002247275289;0.006282733174;0.001890381819;2.926332962,0.7334624545;0.7349115665;0.7341909929,biomass;glucose;product;gp_nll,run_2;run_1;run_3,7.156054,0,,,0.734188338,7.156054,0.6923358855,0,
146,800,146,1,438,0.7298010832,0.00223216607;0.006267686479;0.001872947902;2.908831532,0.729783658;0.7305403731;0.7290792184,biomass;glucose;product;gp_nll,run_3;run_1;run_2,7.615346,0,,,0.7298010832,7.615346,0.687980028,0,
147,800,147,1,441,0.7254533939,0.00221676373;0.006251069261;0.001855594865;2.891490148,0.7247363404;0.7262071731;0.7254166683,biomass;glucose;product;gp_nll,run_2;run_1;run_3,7.640058,0,,,0.7254533939,7.640058,0.6836641198,0,
148,800,148,1,444,0.721144869,0.002201034365;0.006232908477;0.001838333751;2.8743072,0.7204333567;0.7219114429;0.7210898075,biomass;glucose;product;gp_nll,run_2;run_1;run_3,7.092633,0,,,0.721144869,7.092633,0.679387829,0,
149,800,149,1,447,0.7168750954,0.002184987749;0.006213087378;0.001821183973;2.857281123,0.7161698432;0.7176526818;0.7168027613,biomass;glucose;product;gp_nll,run_2;run_1;run_3,7.366058,0,,,0.7168750954,7.366058,0.675150813,0,
150,800,150,1,450,0.7126436876,0.002168643016;0.006191540815;0.001804175021;2.840410392,0.7119453799;0.7134304256;0.7125552573,biomass;glucose;product;gp_nll,run_2;run_1;run_3,7.743250,0,,,0.7126436876,7.743250,0.6709527446,0,
151,800,151,1,453,0.7084502479,0.002151967889;0.006168200968;0.001787308773;2.823693514,0.7077595498;0.7092441965;0.7083469975,biomass;glucose;product;gp_nll,run_2;run_1;run_3,6.344545,0,,,0.7084502479,6.344545,0.6667932926,0,
152,800,152,1,456,0.7042943977,0.002134969612;0.006142996897;0.001770598334;2.807129026,0.7036119425;0.7041776745;0.7050935761,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.039172,0,,,0.7042943977,6.039172,0.6626721374,0,
153,800,153,1,459,0.7001757606,0.002117640276;0.006115869507;0.001754046064;2.790715487,0.6995021518;0.700978158;0.700046972,biomass;glucose;product;gp_nll,run_2;run_1;run_3,6.385620,0,,,0.7001757606,6.385620,0.6585889606,0,
154,800,154,1,462,0.6960939666,0.002099972951;0.006086769639;0.001737650653;2.774451473,0.6968975585;0.6959545639;0.6954297775,biomass;glucose;product;gp_nll,run_1;run_3;run_2,6.790464,0,,,0.6960939666,6.790464,0.6545434443,0,
155,800,155,1,465,0.6920486485,0.002081957325;0.006055658596;0.001721400664;2.758335577,0.6928514152;0.6913944134;0.6919001168,biomass;glucose;product;gp_nll,run_1;run_2;run_3,8.442972,0,,,0.6920486485,8.442972,0.6505352741,0,
156,800,156,1,468,0.6880394566,0.002063593448;0.006022548612;0.001705285559;2.742366399,0.6873956895;0.6888393905;0.6878832899,biomass;glucose;product;gp_nll,run_2;run_1;run_3,7.502917,0,,,0.6880394566,7.502917,0.6465641243,0,
157,800,157,1,471,0.6840660143,0.002044867417;0.005987363333;0.001689282205;2.726542544,0.6839037324;0.6848611644;0.6834331462,biomass;glucose;product;gp_nll,run_3;run_1;run_2,7.678515,0,,,0.6840660143,7.678515,0.6426296918,0,
158,800,158,1,474,0.6801279789,0.002025783781;0.005950140875;0.001673369643;2.710862621,0.6795064106;0.6799610884;0.6809164378,biomass;glucose;product;gp_nll,run_2;run_3;run_1,7.110545,0,,,0.6801279789,7.110545,0.638731644,0,
159,800,159,1,477,0.6762250017,0.002006345284;0.005910904854;0.001657520238;2.695325237,0.6770049298;0.676054997;0.6756150785,biomass;glucose;product;gp_nll,run_1;run_3;run_2,7.284670,0,,,0.6762250017,7.284670,0.6348696512,0,
160,800,160,1,480,0.6723567377,0.001986559503;0.005869696215;0.001641703393;2.679928992,0.671758743;0.6731263775;0.6721850928,biomass;glucose;product;gp_nll,run_2;run_1;run_3,7.474227,0,,,0.6723567377,7.474227,0.6310433782,0,
161,800,161,1,483,0.6685228441,0.00196643546;0.005826575593;0.001625883082;2.664672482,0.6679369948;0.6683510067;0.6692805308,biomass;glucose;product;gp_nll,run_2;run_3;run_1,7.163514,0,,,0.6685228441,7.163514,0.6272524804,0,
162,800,162,1,486,0.6647229813,0.001945989049;0.005781620079;0.001610023178;2.649554293,0.6645523669;0.6641494212;0.6654671557,biomass;glucose;product;gp_nll,run_3;run_2;run_1,7.874891,0,,,0.6647229813,7.874891,0.6234966072,0,
163,800,163,1,489,0.6609568133,0.001925241403;0.005734926571;0.001594086759;2.634572998,0.6607888025;0.6616860297;0.6603956076,biomass;glucose;product;gp_nll,run_3;run_1;run_2,7.329055,0,,,0.6609568133,7.329055,0.6197753998,0,
164,800,164,1,492,0.6572240049,0.001904225291;0.005686596691;0.001578037653;2.61972716,0.6566751368;0.6579369404;0.6570599375,biomass;glucose;product;gp_nll,run_2;run_1;run_3,8.213138,0,,,0.6572240049,8.213138,0.6160885024,0,
165,800,165,1,495,0.6535242422,0.001882973784;0.005636811768;0.00156185737;2.605015326,0.6533654525;0.6542196838;0.6529875902,biomass;glucose;product;gp_nll,run_3;run_1;run_2,7.529834,0,,,0.6535242422,7.529834,0.6124355133,0,
166,800,166,1,498,0.6498571613,0.001861476887;0.005585679939;0.001545460264;2.590436028,0.6497048734;0.6505340621;0.6493325483,biomass;glucose;product;gp_nll,run_3;run_1;run_2,7.197390,0,,,0.6498571613,7.197390,0.6088160818,0,
167,800,167,1,501,0.6462224516,0.0018398016;0.005533376561;0.001528843428;2.575987785,0.6460778789;0.6468798826;0.6457095935,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.799296,0,,,0.6462224516,6.799296,0.6052298065,0,
168,800,168,1,504,0.6426197872,0.00181799422;0.00548007015;0.00151198522;2.561669099,0.6424840978;0.6432569549;0.6421183089,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.313546,0,,,0.6426197872,6.313546,0.6016762933,0,
169,800,169,1,507,0.6390488467,0.001796094733;0.005425973591;0.001494859651;2.547478459,0.6385582894;0.6396650899;0.6389231608,biomass;glucose;product;gp_nll,run_2;run_1;run_3,7.234443,0,,,0.6390488467,7.234443,0.598155139,0,
170,800,170,1,510,0.6355093063,0.00177415747;0.005371272693;0.001477457379;2.533414338,0.6350291211;0.6353947002;0.6361040975,biomass;glucose;product;gp_nll,run_2;run_3;run_1,7.075132,0,,,0.6355093063,7.075132,0.5946659381,0,
171,800,171,1,513,0.6320008459,0.001752239039;0.00531617281;0.001459775831;2.519475196,0.6318983501;0.6315304022;0.6325737853,biomass;glucose;product;gp_nll,run_3;run_2;run_1,6.605218,0,,,0.6320008459,6.605218,0.5912082799,0,
172,800,172,1,516,0.6285231477,0.001730403548;0.005260882347;0.001441822928;2.505659482,0.6290739569;0.628061739;0.6284337473,biomass;glucose;product;gp_nll,run_1;run_2;run_3,6.379139,0,,,0.6285231477,6.379139,0.5877817513,0,
173,800,173,1,519,0.6250758952,0.001708709052;0.00520562032;0.001423616915;2.491965635,0.6246227475;0.6256044106;0.6250005276,biomass;glucose;product;gp_nll,run_2;run_1;run_3,6.278995,0,,,0.6250758952,6.278995,0.5843859342,0,
174,800,174,1,522,0.6216587751,0.001687228209;0.005150600336;0.001405189199;2.478392083,0.622164938;0.6212130551;0.6215983322,biomass;glucose;product;gp_nll,run_1;run_2;run_3,6.648378,0,,,0.6216587751,6.648378,0.5810204125,0,
175,800,175,1,525,0.6182714802,0.001666032869;0.005096054407;0.001386584503;2.464937249,0.6182268212;0.6187553188;0.6178323005,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.724623,0,,,0.6182714802,6.724623,0.5776847766,0,
176,800,176,1,528,0.6149136952,0.001645202207;0.005042169404;0.001367857932;2.451599551,0.6153753372;0.6148856125;0.6144801359,biomass;glucose;product;gp_nll,run_1;run_3;run_2,6.308891,0,,,0.6149136952,6.308891,0.5743785964,0,
177,800,177,1,531,0.6115851149,0.001624806011;0.004989168319;0.00134907996;2.438377405,0.6111562275;0.6115743627;0.6120247544,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.582519,0,,,0.6115851149,6.582519,0.5711014614,0,
178,800,178,1,534,0.6082854471,0.001604933154;0.004937270829;0.00133035808;2.425269226,0.6087033263;0.6078602951;0.6082927199,biomass;glucose;product;gp_nll,run_1;run_2;run_3,5.398471,0,,,0.6082854471,5.398471,0.5678529615,0,
179,800,179,1,537,0.6050143621,0.001585651914;0.004886628106;0.001311735148;2.412273433,0.6045919549;0.6054107981;0.6050403333,biomass;glucose;product;gp_nll,run_2;run_1;run_3,4.839939,0,,,0.6050143621,4.839939,0.564632683,0,
180,800,180,1,540,0.6017715734,0.001567048782;0.004837451607;0.001293344675;2.399388448,0.6013509618;0.6021469044;0.6018168539,biomass;glucose;product;gp_nll,run_2;run_1;run_3,7.289404,0,,,0.6017715734,7.289404,0.5614402234,0,
181,800,181,1,543,0.5985567802,0.00154919837;0.004789917542;0.001275301954;2.386612703,0.5986219336;0.5989113692;0.5981370378,biomass;glucose;product;gp_nll,run_3;run_1;run_2,7.836737,0,,,0.5985567802,7.836737,0.558275178,0,
182,800,182,1,546,0.5953696853,0.001532178397;0.004744193678;0.001257732038;2.373944637,0.595455225;0.5949499249;0.5957039059,biomass;glucose;product;gp_nll,run_3;run_2;run_1,6.638383,0,,,0.5953696853,6.638383,0.5551371467,0,
183,800,183,1,549,0.5922099912,0.001516054623;0.004700439703;0.001240767194;2.361382703,0.5925242175;0.5917893733;0.5923163826,biomass;glucose;product;gp_nll,run_1;run_2;run_3,6.982485,0,,,0.5922099912,6.982485,0.5520257362,0,
184,800,184,1,552,0.5890774,0.001500896675;0.004658797746;0.00122453706;2.348925368,0.5886551465;0.5893719977;0.5892050558,biomass;glucose;product;gp_nll,run_2;run_1;run_3,6.748718,0,,,0.5890774,6.748718,0.5489405551,0,
185,800,185,1,555,0.585971615,0.001486760752;0.004619406517;0.001209176774;2.336571116,0.5855470155;0.586120899;0.5862469306,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.837389,0,,,0.585971615,6.837389,0.5458812102,0,
186,800,186,1,558,0.5828923411,0.001473684742;0.004582406508;0.001194825703;2.324318448,0.5830635728;0.5831486923;0.5824647583,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.554568,0,,,0.5828923411,6.554568,0.5428473178,0,
187,800,187,1,561,0.5798392756,0.001461708776;0.004547908508;0.00118160154;2.312165884,0.5800327208;0.5800769513;0.5794081547,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.874494,0,,,0.5798392756,6.874494,0.5398384494,0,
188,800,188,1,564,0.5768121358,0.001450931995;0.004515990804;0.00116965454;2.300111966,0.5763769851;0.5770280526;0.5770313696,biomass;glucose;product;gp_nll,run_2;run_3;run_1,4.426254,0,,,0.5768121358,4.426254,0.5368542514,0,
189,800,189,1,567,0.5738105725,0.001441284118;0.004486741878;0.001159007221;2.288155257,0.5740490881;0.5740116036;0.5733710257,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.247849,0,,,0.5738105725,6.247849,0.5338942916,0,
190,800,190,1,570,0.5708342939,0.001432807731;0.004460258446;0.001149768438;2.276294341,0.5710955325;0.5710173049;0.5703900442,biomass;glucose;product;gp_nll,run_3;run_1;run_2,7.028761,0,,,0.5708342939,7.028761,0.5309581475,0,
191,800,191,1,573,0.567882947,0.001425465425;0.004436552128;0.001141946999;2.264527824,0.5681669236;0.5674337961;0.5680481214,biomass;glucose;product;gp_nll,run_3;run_2;run_1,6.733489,0,,,0.567882947,6.733489,0.5280453694,0,
192,800,192,1,576,0.5649562566,0.001419295168;0.004415749032;0.001135651161;2.252854331,0.5652630418;0.5645020299;0.565103698,biomass;glucose;product;gp_nll,run_3;run_2;run_1,7.195913,0,,,0.5649562566,7.195913,0.5251555726,0,
193,800,193,1,579,0.562053869,0.001414242275;0.004397882282;0.001130841717;2.24127251,0.5615944737;0.5623834555;0.5621836778,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.836619,0,,,0.562053869,6.836619,0.5222882871,0,
194,800,194,1,582,0.5591754202,0.001410217785;0.004382982417;0.001127453001;2.229781028,0.5595277188;0.5592877033;0.5587108386,biomass;glucose;product;gp_nll,run_3;run_1;run_2,5.660166,0,,,0.5591754202,5.660166,0.5194430658,0,
195,800,195,1,585,0.556320624,0.00140726465;0.004371147573;0.001125511766;2.218378572,0.5558508168;0.5566956385;0.5564154168,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.822272,0,,,0.556320624,6.822272,0.5166194765,0,
196,800,196,1,588,0.553488979,0.001405179888;0.004362169688;0.001124716924;2.207063849,0.5535664618;0.5538863843;0.5530140909,biomass;glucose;product;gp_nll,run_1;run_3;run_2,5.857114,0,,,0.553488979,5.857114,0.5138169378,0,
197,800,197,1,591,0.550680218,0.00140396712;0.004356259043;0.001125063334;2.195835582,0.5502003499;0.5507404829;0.5510998211,biomass;glucose;product;gp_nll,run_2;run_1;run_3,6.461288,0,,,0.550680218,6.461288,0.5110350899,0,
198,800,198,1,594,0.5478939322,0.001403550957;0.00435328463;0.001126380618;2.184692513,0.5474092018;0.5483354671;0.5479371277,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.801082,0,,,0.5478939322,6.801082,0.5082733833,0,
199,800,199,1,597,0.5451297223,0.001403824933;0.004353176434;0.0011284888;2.173633399,0.5451560469;0.5446403216;0.5455927985,biomass;glucose;product;gp_nll,run_1;run_2;run_3,6.627609,0,,,0.5451297223,6.627609,0.5055313906,0,
200,800,200,1,600,0.5423872354,0.001404710619;0.004355985272;0.001131224497;2.162657021,0.5423968961;0.5418933727;0.5428714373,biomass;glucose;product;gp_nll,run_1;run_2;run_3,7.669760,0,,,0.5423872354,7.669760,0.5028087835,0,
201,800,201,1,603,0.5396660652,0.001406140179;0.004361547018;0.001134394292;2.151762179,0.5401708325;0.5396593366;0.5391680264,biomass;glucose;product;gp_nll,run_3;run_1;run_2,7.366483,0,,,0.5396660652,7.366483,0.5001050935,0,
202,800,202,1,606,0.5369658414,0.001408036758;0.00436979585;0.00113783434;2.140947699,0.5364639745;0.536943037;0.5374905127,biomass;glucose;product;gp_nll,run_2;run_1;run_3,7.450514,0,,,0.5369658414,7.450514,0.4974200012,0,
203,800,203,1,609,0.5342861982,0.001410339838;0.004380622585;0.00114139686;2.130212433,0.5348299828;0.5342476744;0.5337809373,biomass;glucose;product;gp_nll,run_3;run_1;run_2,7.069366,0,,,0.5342861982,7.069366,0.4947532007,0,
204,800,204,1,612,0.5316267707,0.001412987499;0.004393869207;0.001144957415;2.119555269,0.5315729358;0.531118644;0.5321887324,biomass;glucose;product;gp_nll,run_1;run_2;run_3,8.098219,0,,,0.5316267707,8.098219,0.4921044143,0,
