step,total_updates,epoch,batch_in_epoch,samples_seen,mean_loss,per_target_loss,per_process_loss,target_names,process_names,step_dt,rebuild_count,holdout_loss,holdout_label,epoch_mean_loss,epoch_time_seconds,grad_norm,n_failed_samples,failed_processes
213,400,213,1,5538,0.008091393471,0.01230066338;0.004714844376;0.007258672661,0.003674711831;0.01284296913;0.004192276898;0.03174533988;0.02124777691;0.0198541248;0.0008455397098;0.009858805951;0.004787734798;0.008128968773;0.002320237147;0.008416980608;0.005125596013;0.006379211255;0.006465643194;0.004575857888;0.00126881294;0.0004609898084;0.006135499578;0.002718556919;0.005949313615;0.006258461731;0.01776059009;0.004716451851;0.01223418334;0.002411595579,biomass;glucose;product,H1_run_4;H2_run_5;H3_run_6;H1_run_6;H1_run_3;H1_run_5;T_run_1;H2_run_6;H4_run_4;H4_run_6;H3_run_2;H2_run_4;H3_run_1;H2_run_3;H2_run_2;H4_run_2;H1_run_1;T_run_2;H4_run_3;H4_run_1;H1_run_2;H2_run_1;H3_run_4;H4_run_5;H3_run_5;H3_run_3,0.151288,0,,,0.008091393471,0.151288,0.0004479504754,0,
214,400,214,1,5564,0.008080219528,0.01228606097;0.004707848458;0.007246749157,0.01988834598;0.002720979093;0.0008472516244;0.004773040978;0.006463983255;0.003612593824;0.002326701631;0.006257234395;0.006180171617;0.02120839687;0.005873395532;0.006402453672;0.01210951286;0.03170908488;0.009917085697;0.004668840732;0.008374123877;0.01296091892;0.0004579480429;0.01768798184;0.004177854211;0.002367204361;0.001236390006;0.005081493414;0.004555703617;0.008227016799,biomass;glucose;product,H1_run_5;H4_run_1;T_run_1;H4_run_4;H2_run_2;H1_run_4;H3_run_2;H2_run_1;H4_run_3;H1_run_3;H1_run_2;H2_run_3;H3_run_5;H1_run_6;H2_run_6;H4_run_5;H2_run_4;H2_run_5;T_run_2;H3_run_4;H3_run_6;H3_run_3;H1_run_1;H3_run_1;H4_run_2;H4_run_6,0.145780,0,,,0.008080219528,0.145780,0.0004406435175,0,
215,400,215,1,5590,0.008069218978,0.01227149902;0.004700924772;0.007235233138,0.01761591568;0.006256010901;0.008333079351;0.0008488807592;0.008325171414;0.0199218163;0.03167063247;0.005036225745;0.005797710508;0.004759065329;0.01198411418;0.009973959822;0.0211698835;0.002331796875;0.0004549300388;0.00642733082;0.004622482372;0.006224283959;0.01307926112;0.003551782846;0.006464363673;0.004536584704;0.004161377263;0.002725124871;0.00232310127;0.00120480765,biomass;glucose;product,H3_run_4;H2_run_1;H2_run_4;T_run_1;H4_run_6;H1_run_5;H1_run_6;H3_run_1;H1_run_2;H4_run_4;H3_run_5;H2_run_6;H1_run_3;H3_run_2;T_run_2;H2_run_3;H4_run_5;H4_run_3;H2_run_5;H1_run_4;H2_run_2;H4_run_2;H3_run_6;H4_run_1;H3_run_3;H1_run_1,0.148433,0,,,0.008069218978,0.148433,0.0004338351006,0,
216,400,216,1,5616,0.008058388115,0.01225697001;0.004694084603;0.007224109729,0.001174064654;0.008423421949;0.01754448155;0.006453722629;0.01995541034;0.002731002489;0.004577224654;0.000850430718;0.006466752195;0.004745495616;0.0100284645;0.01319797127;0.01185802517;0.03163050228;0.004989830348;0.003492702588;0.0004519689024;0.006254253404;0.004142927488;0.004518307465;0.006267131754;0.002335576453;0.008293508481;0.00227942502;0.005722333852;0.02113315521,biomass;glucose;product,H1_run_1;H4_run_6;H3_run_4;H2_run_3;H1_run_5;H4_run_1;H4_run_5;T_run_1;H2_run_2;H4_run_4;H2_run_6;H2_run_5;H3_run_5;H1_run_6;H3_run_1;H1_run_4;T_run_2;H2_run_1;H3_run_6;H4_run_2;H4_run_3;H3_run_2;H2_run_4;H3_run_3;H1_run_2;H1_run_3,0.147849,0,,,0.008058388115,0.147849,0.0004275293372,0,
217,400,217,1,5642,0.008047739522,0.01224250507;0.004687345626;0.00721336787,0.01747377529;0.006251491944;0.03158918497;0.01007970616;0.003435772855;0.01331694932;0.002236331166;0.004942390519;0.01173136693;0.019989802;0.006471059983;0.004532974017;0.0004490963233;0.02109944094;0.002338121501;0.004500716661;0.001144173159;0.006308072685;0.004122625681;0.008255143368;0.008521706754;0.002738586835;0.0008519044908;0.006481450194;0.004732070543;0.005647313282,biomass;glucose;product,H3_run_4;H2_run_1;H1_run_6;H2_run_6;H1_run_4;H2_run_5;H3_run_3;H3_run_1;H3_run_5;H1_run_5;H2_run_2;H4_run_5;T_run_2;H1_run_3;H3_run_2;H4_run_2;H1_run_1;H4_run_3;H3_run_6;H2_run_4;H4_run_6;H4_run_1;T_run_1;H2_run_3;H4_run_4;H1_run_2,0.175041,0,,,0.008047739522,0.175041,0.0004216935052,0,
218,400,218,1,5668,0.008037279904,0.01222812217;0.004680722055;0.00720299549,0.008217794199;0.02106937016;0.004718587789;0.0008533034416;0.008619892969;0.004894033433;0.006510502152;0.004100651078;0.01012686869;0.0200254484;0.00111516212;0.03154713832;0.006247306068;0.002339534524;0.01740391378;0.00647714627;0.005572779584;0.000446340528;0.002193989944;0.004489702569;0.004483697922;0.003381402484;0.0134359968;0.01160436001;0.006346533317;0.002747820939,biomass;glucose;product,H2_run_4;H1_run_3;H4_run_4;T_run_1;H4_run_6;H3_run_1;H2_run_3;H3_run_6;H2_run_6;H1_run_5;H1_run_1;H1_run_6;H2_run_1;H3_run_2;H3_run_4;H2_run_2;H1_run_2;T_run_2;H3_run_3;H4_run_5;H4_run_2;H1_run_4;H2_run_5;H3_run_5;H4_run_3;H4_run_1,0.158643,0,,,0.008037279904,0.158643,0.0004162787484,0,
219,400,219,1,5694,0.008027018863,0.01221385014;0.00467422835;0.007192978097,0.004704909222;0.01147733827;0.00648482478;0.005498929409;0.0023399318;0.006382014664;0.01733504923;0.0004437239739;0.01016921889;0.003329980721;0.002152582703;0.001087078218;0.02104355284;0.004077199681;0.0008546258937;0.004447452133;0.00818135183;0.02006258179;0.002758618687;0.01355479536;0.00654069352;0.004844950968;0.004467177484;0.03150478529;0.00871775899;0.006241364084,biomass;glucose;product,H4_run_4;H3_run_5;H2_run_2;H1_run_2;H3_run_2;H4_run_3;H3_run_4;T_run_2;H2_run_6;H1_run_4;H3_run_3;H1_run_1;H1_run_3;H3_run_6;T_run_1;H4_run_5;H2_run_4;H1_run_5;H4_run_1;H2_run_5;H2_run_3;H3_run_1;H4_run_2;H1_run_6;H4_run_6;H2_run_1,0.169863,0,,,0.008027018863,0.169863,0.0004112262271,0,
220,400,220,1,5720,0.008016969663,0.01219972704;0.00466787965;0.007183302299,0.004406332821;0.00542603925;0.002770868524;0.006414095282;0.004795366709;0.01726738186;0.01135075381;0.00105998406;0.0008558672201;0.004451118946;0.02102243823;0.003281867876;0.004052502004;0.006233401281;0.006493872449;0.004690958476;0.03146251642;0.0201012139;0.0102061103;0.01367289471;0.000441260561;0.002339435215;0.006571867509;0.002112297017;0.008814981784;0.008145785028,biomass;glucose;product,H4_run_5;H1_run_2;H4_run_1;H4_run_3;H3_run_1;H3_run_4;H3_run_5;H1_run_1;T_run_1;H4_run_2;H1_run_3;H1_run_4;H3_run_6;H2_run_1;H2_run_2;H4_run_4;H1_run_6;H1_run_5;H2_run_6;H2_run_5;T_run_2;H3_run_2;H2_run_3;H3_run_3;H4_run_6;H2_run_4,0.253891,0,,,0.008016969663,0.253891,0.0004064786201,0,
221,400,221,1,5746,0.008007144723,0.01218579271;0.004661688253;0.007173953207,0.0008570187554;0.01122516986;0.00103395367;0.004676721989;0.00811113366;0.0004389529712;0.004435518291;0.002784438459;0.008911131445;0.006223225408;0.00323738488;0.01720116804;0.01378971532;0.006603842025;0.004745551027;0.02014115179;0.01023698706;0.03142069169;0.00233816391;0.002073320391;0.005354404171;0.006442432787;0.004366517011;0.006504039691;0.004026807698;0.02100632079,biomass;glucose;product,T_run_1;H3_run_5;H1_run_1;H4_run_4;H2_run_4;T_run_2;H4_run_2;H4_run_1;H4_run_6;H2_run_1;H1_run_4;H3_run_4;H2_run_5;H2_run_3;H3_run_1;H1_run_5;H2_run_6;H1_run_6;H3_run_2;H3_run_3;H1_run_2;H4_run_3;H4_run_5;H2_run_2;H3_run_6;H1_run_3,0.165565,0,,,0.008007144723,0.165565,0.0004019901978,0,
222,400,222,1,5772,0.00799755777,0.01217209268;0.004655665716;0.007164914918,0.00432824018;0.00807749813;0.009005675444;0.002336226597;0.004662246785;0.02018202575;0.004000375544;0.004695806714;0.001009065773;0.005284428903;0.03137963962;0.002035832674;0.006210715363;0.002799180455;0.003196802035;0.01110124808;0.000858067166;0.0171367158;0.000436791007;0.01026138862;0.01390455694;0.006515055905;0.004420397651;0.006636406143;0.02099535036;0.006466764394,biomass;glucose;product,H4_run_5;H2_run_4;H4_run_6;H3_run_2;H4_run_4;H1_run_5;H3_run_6;H3_run_1;H1_run_1;H1_run_2;H1_run_6;H3_run_3;H2_run_1;H4_run_1;H1_run_4;H3_run_5;T_run_1;H3_run_4;T_run_2;H2_run_6;H2_run_5;H2_run_2;H4_run_2;H2_run_3;H1_run_3;H4_run_3,0.161352,0,,,0.00799755777,0.161352,0.0003977247844,0,
223,400,223,1,5798,0.007988219089,0.012158667;0.004649819722;0.007156170542,0.01401662182;0.03133965254;0.0004347505245;0.01097972028;0.006486907076;0.0009853957946;0.0008589952994;0.004405798314;0.001999997518;0.02098954531;0.02022332824;0.002333715378;0.00521652962;0.01707440501;0.00281493704;0.003973462879;0.01027895654;0.004647631916;0.009097993789;0.003160326795;0.006669320944;0.004646457045;0.006526668368;0.004291738434;0.008045025724;0.006195814109,biomass;glucose;product,H2_run_5;H1_run_6;T_run_2;H3_run_5;H4_run_3;H1_run_1;T_run_1;H4_run_2;H3_run_3;H1_run_3;H1_run_5;H3_run_2;H1_run_2;H3_run_4;H4_run_1;H3_run_6;H2_run_6;H4_run_4;H4_run_6;H1_run_4;H2_run_3;H3_run_1;H2_run_2;H4_run_5;H2_run_4;H2_run_1,0.162760,0,,,0.007988219089,0.162760,0.0003936559935,0,
224,400,224,1,5824,0.007979135611,0.01214555372;0.004644153817;0.007147699291,0.03130097895;0.0008597835769;0.004391773377;0.006502757971;0.006702325639;0.003128092295;0.00233070181;0.004633017912;0.008013894454;0.009187423875;0.004257297447;0.003946316244;0.01412504958;0.01701462687;0.006538617832;0.006178531667;0.01086135292;0.002831547499;0.004597833282;0.01028944368;0.0009630076773;0.0004327939489;0.001965953614;0.02098880722;0.005151135404;0.02026446114,biomass;glucose;product,H1_run_6;T_run_1;H4_run_2;H4_run_3;H2_run_3;H1_run_4;H3_run_2;H4_run_4;H2_run_4;H4_run_6;H4_run_5;H3_run_6;H2_run_5;H3_run_4;H2_run_2;H2_run_1;H3_run_5;H4_run_1;H3_run_1;H2_run_6;H1_run_1;T_run_2;H3_run_3;H1_run_3;H1_run_2;H1_run_5,0.169515,0,,,0.007979135611,0.169515,0.0003897653037,0,
225,400,225,1,5850,0.0079703111,0.01213278732;0.00463866716;0.007139478824,0.006735148884;0.003100147633;0.004378380928;0.004225186667;0.000430872493;0.01695790146;0.009273213999;0.006550673048;0.03126381226;0.01029272579;0.007984296121;0.001933806498;0.006158932921;0.02099293541;0.006514295368;0.002327235212;0.02030478713;0.003919161835;0.0008604122044;0.0009419466848;0.004618575083;0.01422896261;0.005088661874;0.0028488538;0.01074690437;0.004550258312,biomass;glucose;product,H2_run_3;H1_run_4;H4_run_2;H4_run_5;T_run_2;H3_run_4;H4_run_6;H2_run_2;H1_run_6;H2_run_6;H2_run_4;H3_run_3;H2_run_1;H1_run_3;H4_run_3;H3_run_2;H1_run_5;H3_run_6;T_run_1;H1_run_1;H4_run_4;H2_run_5;H1_run_2;H4_run_1;H3_run_5;H3_run_1,0.146877,0,,,0.0079703111,0.146877,0.0003860317103,0,
226,400,226,1,5876,0.007961735316,0.01212037798;0.004633350269;0.007131477701,0.002866705887;0.01028881373;0.006562634594;0.001903622023;0.006137154309;0.03122828011;0.01432751459;0.0009222342698;0.01063708219;0.009354679591;0.02034367958;0.0008608639921;0.003892198537;0.004604491719;0.006767523071;0.004195648785;0.006521580094;0.01690443241;0.002323343488;0.004504031906;0.004365677471;0.005029485238;0.02100164018;0.003076451213;0.0004289300334;0.007956419185,biomass;glucose;product,H4_run_1;H2_run_6;H2_run_2;H3_run_3;H2_run_1;H1_run_6;H2_run_5;H1_run_1;H3_run_5;H4_run_6;H1_run_5;T_run_1;H3_run_6;H4_run_4;H2_run_3;H4_run_5;H4_run_3;H3_run_4;H3_run_2;H3_run_1;H4_run_2;H1_run_2;H1_run_3;H1_run_4;T_run_2;H2_run_4,0.167230,0,,,0.007961735316,0.167230,0.0003824437622,0,
227,400,227,1,5902,0.007953404824,0.01210834742;0.004628193994;0.007123673054,0.01053250317;0.0009038655228;0.003056868748;0.002319035827;0.01441993957;0.007930434706;0.004459417265;0.01685468975;0.00187542232;0.004353713515;0.02101455328;0.0203805643;0.004973919928;0.004590963223;0.004168881643;0.009431168446;0.006524756703;0.0004269083061;0.006799201333;0.01027786419;0.003865592818;0.0008611274521;0.002884966456;0.03119443306;0.006113391837;0.006574342031,biomass;glucose;product,H3_run_5;H1_run_1;H1_run_4;H3_run_2;H2_run_5;H2_run_4;H3_run_1;H3_run_4;H3_run_3;H4_run_2;H1_run_3;H1_run_5;H1_run_2;H4_run_4;H4_run_5;H4_run_6;H4_run_3;T_run_2;H2_run_3;H2_run_6;H3_run_6;T_run_1;H4_run_1;H1_run_6;H2_run_1;H2_run_2,0.161827,0,,,0.007953404824,0.161827,0.0003789805145,0,
228,400,228,1,5928,0.007945309144,0.01209670323;0.004623183917;0.007116040284,0.003839476503;0.01026018679;0.03116223776;0.0008612115667;0.002903514066;0.004922201902;0.004342529926;0.001849184998;0.006524053739;0.006585674117;0.0008868065936;0.006829972906;0.01043366261;0.00457818261;0.00950211239;0.002314306672;0.00414502467;0.006087890809;0.01450558941;0.02103123561;0.004416631666;0.003041176623;0.0004247527302;0.007906485113;0.01680898722;0.02041494874,biomass;glucose;product,H3_run_6;H2_run_6;H1_run_6;T_run_1;H4_run_1;H1_run_2;H4_run_2;H3_run_3;H4_run_3;H2_run_2;H1_run_1;H2_run_3;H3_run_5;H4_run_4;H4_run_6;H3_run_2;H4_run_5;H2_run_1;H2_run_5;H1_run_3;H3_run_1;H1_run_4;T_run_2;H2_run_4;H3_run_4;H1_run_5,0.150973,0,,,0.007945309144,0.150973,0.0003756259563,0,
229,400,229,1,5954,0.007937436998,0.01208545253;0.004618303651;0.007108554814,0.001824845671;0.004375841344;0.02044643597;0.006859675707;0.0008710083311;0.002922244828;0.03113157393;0.02105118256;0.006519781847;0.0008610834841;0.004874479662;0.004566404543;0.007884677769;0.006060949394;0.009567052166;0.0004224110953;0.01676756548;0.003029070772;0.003813946996;0.004124151458;0.01458396421;0.0102362451;0.002309140194;0.004332156796;0.006596556989;0.01034091565,biomass;glucose;product,H3_run_3;H3_run_1;H1_run_5;H2_run_3;H1_run_1;H4_run_1;H1_run_6;H1_run_3;H4_run_3;T_run_1;H1_run_2;H4_run_4;H2_run_4;H2_run_1;H4_run_6;T_run_2;H3_run_4;H1_run_4;H3_run_6;H4_run_5;H2_run_5;H2_run_6;H3_run_2;H4_run_2;H2_run_2;H3_run_5,0.222225,0,,,0.007937436998,0.222225,0.000372381571,0,
230,400,230,1,5980,0.007929772196,0.01207458416;0.004613534362;0.007101198066,0.006032912279;0.01673058356;0.002303514202;0.0008608079372;0.01020664807;0.006512327852;0.0008563942853;0.03110223623;0.006888204619;0.02107382966;0.003020180743;0.004830812962;0.007865083776;0.002941073174;0.009625652063;0.004337160016;0.006606958583;0.01465473088;0.004322611855;0.004106268956;0.0004198659019;0.01025447098;0.004555652005;0.02047472416;0.003789068912;0.001802303428,biomass;glucose;product,H2_run_1;H3_run_4;H3_run_2;T_run_1;H2_run_6;H4_run_3;H1_run_1;H1_run_6;H2_run_3;H1_run_3;H1_run_4;H1_run_2;H2_run_4;H4_run_1;H4_run_6;H3_run_1;H2_run_2;H2_run_5;H4_run_2;H4_run_5;T_run_2;H3_run_5;H4_run_4;H1_run_5;H3_run_6;H3_run_3,0.284067,0,,,0.007929772196,0.284067,0.0003692459464,0,
231,400,231,1,6006,0.007922301356,0.01206409445;0.004608857511;0.00709395211,0.004791178762;0.03107394108;0.004300651975;0.02049959535;0.004313902659;0.0004170960036;0.007847739849;0.00454614692;0.01669811999;0.006004162221;0.00376487789;0.006915514214;0.0008603966795;0.01017213471;0.001781428419;0.004091321028;0.006616880673;0.0008428763278;0.003014086649;0.002959930998;0.002297403758;0.009677634526;0.0210985585;0.01471771322;0.010174397;0.006502145828,biomass;glucose;product,H1_run_2;H1_run_6;H3_run_1;H1_run_5;H4_run_2;T_run_2;H2_run_4;H4_run_4;H3_run_4;H2_run_1;H3_run_6;H2_run_3;T_run_1;H2_run_6;H3_run_3;H4_run_5;H2_run_2;H1_run_1;H1_run_4;H4_run_1;H3_run_2;H4_run_6;H1_run_3;H2_run_5;H3_run_5;H4_run_3,0.210210,0,,,0.007922301356,0.210210,0.0003662467937,0,
232,400,232,1,6032,0.0079150178,0.01205398218;0.004604259317;0.007086811901,0.004306028254;0.02112470649;0.00662635492;0.009723039578;0.02052089777;0.002290783607;0.03104633865;0.001762070516;0.003741384933;0.0008598876943;0.003010338092;0.007832653374;0.006489743183;0.01477288207;0.01667018047;0.0008303572477;0.01010063761;0.004266337795;0.00453801608;0.005975108146;0.002978766159;0.0004141051294;0.006941616274;0.01013354936;0.00475548267;0.004079196747,biomass;glucose;product,H4_run_2;H1_run_3;H2_run_2;H4_run_6;H1_run_5;H3_run_2;H1_run_6;H3_run_3;H3_run_6;T_run_1;H1_run_4;H2_run_4;H4_run_3;H2_run_5;H3_run_4;H1_run_1;H3_run_5;H3_run_1;H4_run_4;H2_run_1;H4_run_1;T_run_2;H2_run_3;H2_run_6;H1_run_2;H4_run_5,0.152461,0,,,0.0079150178,0.152461,0.0003634130952,0,
233,400,233,1,6058,0.007907908281,0.01204423399;0.004599723435;0.007079767413,0.01664670964;0.02115158133;0.03101902982;0.0004109140467;0.003718581171;0.01003303423;0.001744067997;0.0008187355496;0.00976181445;0.006475662932;0.00696657291;0.004069740484;0.004723573929;0.004531361422;0.006635435861;0.005946170401;0.002283629787;0.004234201715;0.01482033395;0.007819807877;0.0008593245586;0.00429898068;0.002997540415;0.003008473057;0.02053852843;0.01009180865,biomass;glucose;product,H3_run_4;H1_run_3;H1_run_6;T_run_2;H3_run_6;H3_run_5;H3_run_3;H1_run_1;H4_run_6;H4_run_3;H2_run_3;H4_run_5;H1_run_2;H4_run_4;H2_run_2;H2_run_1;H3_run_2;H3_run_1;H2_run_5;H2_run_4;T_run_1;H4_run_2;H4_run_1;H1_run_4;H1_run_5;H2_run_6,0.165325,0,,,0.007907908281,0.165325,0.0003607879725,0,
234,400,234,1,6084,0.007900962739,0.01203483712;0.004595236841;0.007072814258,0.005917764727;0.004204199532;0.02117847932;0.009794052656;0.0008587527535;0.02055241946;0.0008079095032;0.006990487261;0.001727255426;0.002275920577;0.003008035094;0.004062762064;0.004526257517;0.0004075579568;0.0148602658;0.003696442441;0.004695260852;0.006460463969;0.007809167779;0.01004786633;0.003016227283;0.01662760564;0.006644195198;0.03099158576;0.004292745773;0.009971350529,biomass;glucose;product,H2_run_1;H3_run_1;H1_run_3;H4_run_6;T_run_1;H1_run_5;H1_run_1;H2_run_3;H3_run_3;H3_run_2;H1_run_4;H4_run_5;H4_run_4;T_run_2;H2_run_5;H3_run_6;H1_run_2;H4_run_3;H2_run_4;H2_run_6;H4_run_1;H3_run_4;H2_run_2;H1_run_6;H4_run_2;H3_run_5,0.152352,0,,,0.007900962739,0.152352,0.0003584120197,0,
235,400,235,1,6110,0.007894172613,0.01202577805;0.004590788833;0.007065950955,0.005890285784;0.0004040827295;0.01489294924;0.003674933516;0.004522749311;0.0007977804493;0.001711470209;0.02120470715;0.00991529315;0.004176266218;0.004058038781;0.004287303544;0.01000267656;0.0008582158431;0.007013531515;0.003008588086;0.003034809905;0.007800681401;0.03096356954;0.01661273448;0.002267637029;0.00467032364;0.006652716393;0.02056253052;0.006444700364;0.009819912576,biomass;glucose;product,H2_run_1;T_run_2;H2_run_5;H3_run_6;H4_run_4;H1_run_1;H3_run_3;H1_run_3;H3_run_5;H3_run_1;H4_run_5;H4_run_2;H2_run_6;T_run_1;H2_run_3;H1_run_4;H4_run_1;H2_run_4;H1_run_6;H3_run_4;H3_run_2;H1_run_2;H2_run_2;H1_run_5;H4_run_3;H4_run_6,0.188079,0,,,0.007894172613,0.188079,0.000356317872,0,
236,400,236,1,6136,0.007887525672,0.0120170338;0.004586369811;0.007059173409,0.001696557617;0.003654011057;0.0008577519867;0.009864533543;0.0046485281;0.004520850389;0.009839600091;0.02122960529;0.007035782183;0.004282627508;0.01660194304;0.006428901405;0.009957158892;0.004055354072;0.003053279067;0.006661088944;0.002258763304;0.003009728067;0.01491870685;0.03093455846;0.00586408943;0.0007882552436;0.007794281964;0.00415032273;0.0205688478;0.0004005404457,biomass;glucose;product,H3_run_3;H3_run_6;T_run_1;H3_run_5;H1_run_2;H4_run_4;H4_run_6;H1_run_3;H2_run_3;H4_run_2;H3_run_4;H4_run_3;H2_run_6;H4_run_5;H4_run_1;H2_run_2;H3_run_2;H1_run_4;H2_run_5;H1_run_6;H2_run_1;H1_run_1;H2_run_4;H3_run_1;H1_run_5;T_run_2,0.168776,0,,,0.007887525672,0.168776,0.0003545261892,0,
237,400,237,1,6162,0.007881012885,0.01200858657;0.004581972021;0.007052480059,0.004278683276;0.0007792480219;0.006413553389;0.009853352536;0.007057428361;0.005839490759;0.001682374357;0.02125257198;0.004629635703;0.004054456427;0.003633630563;0.0008573911247;0.0066694042;0.0165950697;0.009818726309;0.003071631572;0.01493789104;0.0003969853267;0.03090416533;0.0205713892;0.009912167016;0.007789886533;0.004126281547;0.002249286912;0.003011092236;0.004520541574,biomass;glucose;product,H4_run_2;H1_run_1;H4_run_3;H4_run_6;H2_run_3;H2_run_1;H3_run_3;H1_run_3;H1_run_2;H4_run_5;H3_run_6;T_run_1;H2_run_2;H3_run_4;H3_run_5;H4_run_1;H2_run_5;T_run_2;H1_run_6;H1_run_5;H2_run_6;H2_run_4;H3_run_1;H3_run_2;H1_run_4;H4_run_4,0.271697,0,,,0.007881012885,0.271697,0.000353037142,0,
238,400,238,1,6188,0.007874620575,0.01200040774;0.004577588555;0.007045865427,0.01495087079;0.0007706814512;0.02057021186;0.003089868651;0.004521770885;0.005816668753;0.00639908496;0.007787394227;0.002239199194;0.02127308432;0.006677751713;0.00410405118;0.003613742151;0.004613411223;0.009861426491;0.004055096957;0.0008571531221;0.03087205661;0.009868463464;0.01659195224;0.009777521099;0.001668790802;0.004275427074;0.003012365089;0.0003934698367;0.007078620808,biomass;glucose;product,H2_run_5;H1_run_1;H1_run_5;H4_run_1;H4_run_4;H2_run_1;H4_run_3;H2_run_4;H3_run_2;H1_run_3;H2_run_2;H3_run_1;H3_run_6;H1_run_2;H4_run_6;H4_run_5;T_run_1;H1_run_6;H2_run_6;H3_run_4;H3_run_5;H3_run_3;H4_run_2;H1_run_4;T_run_2;H2_run_3,0.175567,0,,,0.007874620575,0.175567,0.000351835279,0,
239,400,239,1,6214,0.007868339389,0.01199247726;0.00457321554;0.007039325371,0.0308379684;0.001655692272;0.003594307823;0.006385855304;0.004599628107;0.002228495703;0.009740571495;0.00301328234;0.01659243298;0.02129071733;0.0007624873821;0.0003900416479;0.003107994639;0.005795900871;0.007786683399;0.009826699894;0.009864088876;0.004272804076;0.006686216391;0.02056542278;0.007099458378;0.0008570468686;0.004524454638;0.004057024426;0.01495802025;0.004083527848,biomass;glucose;product,H1_run_6;H3_run_3;H3_run_6;H4_run_3;H1_run_2;H3_run_2;H3_run_5;H1_run_4;H3_run_4;H1_run_3;H1_run_1;T_run_2;H4_run_1;H2_run_1;H2_run_4;H2_run_6;H4_run_6;H4_run_2;H2_run_2;H1_run_5;H2_run_3;T_run_1;H4_run_4;H4_run_5;H2_run_5;H3_run_1,0.163485,0,,,0.007868339389,0.163485,0.0003508960688,0,
240,400,240,1,6240,0.007862160807,0.01198477504;0.004568851163;0.007032856218,0.007787609939;0.004588072154;0.009861610993;0.02055718657;0.001642979432;0.0007546070927;0.006374146681;0.004064644058;0.01659636126;0.003126015835;0.00405998881;0.009787403814;0.02130515718;0.01495970843;0.00452847985;0.005777286276;0.006694876205;0.0003867415041;0.03080171655;0.009707542496;0.003575262355;0.0008570704981;0.007120156105;0.003013632603;0.00221717668;0.004270747595,biomass;glucose;product,H2_run_4;H1_run_2;H4_run_6;H1_run_5;H3_run_3;H1_run_1;H4_run_3;H3_run_1;H3_run_4;H4_run_1;H4_run_5;H2_run_6;H1_run_3;H2_run_5;H4_run_4;H2_run_1;H2_run_2;T_run_2;H1_run_6;H3_run_5;H3_run_6;T_run_1;H2_run_3;H1_run_4;H3_run_2;H4_run_2,0.180049,0,,,0.007862160807,0.180049,0.0003501780155,0,
